record_id,split
train_14821,train
train_14822,train
train_14823,train
train_14824,train
train_14825,train
train_14826,train
train_14827,train
train_14828,train
train_14829,train
train_1483,train
train_14830,train
train_14831,train
train_14832,train
train_14833,train
train_14834,train
train_14835,train
train_14836,train
train_14838,train
train_14839,train
train_1484,train
train_14840,train
train_14841,train
train_14843,train
train_14844,train
train_14845,train
train_14846,train
train_14847,train
train_14848,train
train_14849,train
train_1485,train
train_14850,train
train_14851,train
train_14853,train
train_14854,train
train_14855,train
train_14856,train
train_14857,train
train_14858,train
train_14859,train
train_1486,train
train_14860,train
train_14862,train
train_14863,train
train_14865,train
train_14866,train
train_14867,train
train_14868,train
train_14869,train
train_1487,train
train_14870,train
train_14871,train
train_14872,train
train_14874,train
train_14875,train
train_14876,train
train_14877,train
train_14878,train
train_14879,train
train_1488,train
train_14880,train
train_14881,train
train_14882,train
train_14883,train
train_14884,train
train_14885,train
train_14886,train
train_14887,train
train_14888,train
train_14889,train
train_1489,train
train_14890,train
train_14891,train
train_14892,train
train_14893,train
train_14894,train
train_14895,train
train_14896,train
train_14898,train
train_14899,train
train_149,train
train_1490,train
train_14901,train
train_14902,train
train_14903,train
train_14904,train
train_14905,train
train_14906,train
train_14907,train
train_14908,train
train_14909,train
train_1491,train
train_14910,train
train_14911,train
train_14912,train
train_14915,train
train_14917,train
train_14918,train
train_14919,train
train_1492,train
train_14920,train
train_14921,train
train_14922,train
train_14923,train
train_14924,train
train_14925,train
train_14926,train
train_14927,train
train_14928,train
train_14929,train
train_1493,train
train_14930,train
train_14931,train
train_14932,train
train_14933,train
train_14934,train
train_14935,train
train_14936,train
train_14937,train
train_14938,train
train_14939,train
train_1494,train
train_14940,train
train_14941,train
train_14942,train
train_14943,train
train_14944,train
train_14945,train
train_14946,train
train_14947,train
train_14948,train
train_14949,train
train_1495,train
train_14952,train
train_14953,train
train_14954,train
train_14955,train
train_14956,train
train_14957,train
train_14958,train
train_14959,train
train_1496,train
train_14960,train
train_14962,train
train_14963,train
train_14965,train
train_14966,train
train_14967,train
train_14968,train
train_14969,train
train_14970,train
train_14971,train
train_14972,train
train_14973,train
train_14974,train
train_14975,train
train_14977,train
train_14979,train
train_1498,train
train_14980,train
train_14981,train
train_14982,train
train_14983,train
train_14984,train
train_14985,train
train_14986,train
train_14987,train
train_14988,train
train_14989,train
train_1499,train
train_14990,train
train_14991,train
train_14993,train
train_14994,train
train_14995,train
train_14996,train
train_14998,train
train_14999,train
train_15,train
train_150,train
train_1500,train
train_15001,train
train_15002,train
train_15003,train
train_15004,train
train_15005,train
train_15006,train
train_15007,train
train_15008,train
train_15009,train
train_1501,train
train_15010,train
train_15011,train
train_15012,train
train_15013,train
train_15014,train
train_15015,train
train_15016,train
train_15017,train
train_15019,train
train_1502,train
train_15020,train
train_15022,train
train_15023,train
train_15025,train
train_15026,train
train_15027,train
train_15028,train
train_15029,train
train_1503,train
train_15030,train
train_15031,train
train_15032,train
train_15033,train
train_15034,train
train_15035,train
train_15037,train
train_15038,train
train_15039,train
train_1504,train
train_15040,train
train_15041,train
train_15042,train
train_15044,train
train_15045,train
train_15046,train
train_15047,train
train_15048,train
train_1505,train
train_15050,train
train_15052,train
train_15053,train
train_15054,train
train_15055,train
train_15056,train
train_15057,train
train_15058,train
train_15059,train
train_1506,train
train_15060,train
train_15061,train
train_15062,train
train_15063,train
train_15064,train
train_15065,train
train_15067,train
train_15068,train
train_15069,train
train_1507,train
train_15070,train
train_15071,train
train_15072,train
train_15073,train
train_15074,train
train_15075,train
train_15076,train
train_15077,train
train_15078,train
train_15079,train
train_1508,train
train_15080,train
train_15081,train
train_15082,train
train_15083,train
train_15084,train
train_15085,train
train_15086,train
train_15087,train
train_15088,train
train_15089,train
train_15090,train
train_15091,train
train_15092,train
train_15093,train
train_15094,train
train_15095,train
train_15096,train
train_15097,train
train_15098,train
train_15099,train
train_151,train
train_1510,train
train_15100,train
train_15101,train
train_15102,train
train_15103,train
train_15104,train
train_15105,train
train_15106,train
train_15107,train
train_15108,train
train_15109,train
train_15110,train
train_15111,train
train_15112,train
train_15113,train
train_15114,train
train_15115,train
train_15116,train
train_15117,train
train_15118,train
train_15119,train
train_1512,train
train_15120,train
train_15121,train
train_15122,train
train_15125,train
train_15126,train
train_15128,train
train_15129,train
train_1513,train
train_15130,train
train_15131,train
train_15132,train
train_15133,train
train_15134,train
train_15135,train
train_15136,train
train_15137,train
train_15138,train
train_15139,train
train_1514,train
train_15140,train
train_15141,train
train_15142,train
train_15143,train
train_15144,train
train_15145,train
train_15146,train
train_15147,train
train_15148,train
train_15149,train
train_1515,train
train_15151,train
train_15153,train
train_15155,train
train_15156,train
train_15157,train
train_15158,train
train_1516,train
train_15161,train
train_15162,train
train_15163,train
train_15164,train
train_15165,train
train_15166,train
train_15167,train
train_15168,train
train_15169,train
train_1517,train
train_15170,train
train_15171,train
train_15172,train
train_15173,train
train_15174,train
train_15175,train
train_15176,train
train_15177,train
train_15178,train
train_15179,train
train_1518,train
train_15180,train
train_15181,train
train_15183,train
train_15184,train
train_15185,train
train_15186,train
train_15187,train
train_15189,train
train_1519,train
train_15190,train
train_15191,train
train_15192,train
train_15193,train
train_15194,train
train_15195,train
train_15196,train
train_15197,train
train_15198,train
train_152,train
train_1520,train
train_15200,train
train_15202,train
train_15203,train
train_15204,train
train_15205,train
train_15206,train
train_15207,train
train_15208,train
train_15209,train
train_1521,train
train_15210,train
train_15211,train
train_15212,train
train_15213,train
train_15215,train
train_15216,train
train_15217,train
train_15218,train
train_15219,train
train_1522,train
train_15220,train
train_15221,train
train_15222,train
train_15223,train
train_15224,train
train_15225,train
train_15226,train
train_15227,train
train_15228,train
train_1523,train
train_15230,train
train_15232,train
train_15233,train
train_15234,train
train_15235,train
train_15236,train
train_15237,train
train_15238,train
train_15239,train
train_1524,train
train_15240,train
train_15241,train
train_15242,train
train_15244,train
train_15245,train
train_15246,train
train_15247,train
train_15248,train
train_15249,train
train_1525,train
train_15250,train
train_15251,train
train_15252,train
train_15254,train
train_15255,train
train_15256,train
train_15257,train
train_15258,train
train_15259,train
train_1526,train
train_15260,train
train_15261,train
train_15263,train
train_15264,train
train_15265,train
train_15266,train
train_15267,train
train_15268,train
train_15269,train
train_1527,train
train_15270,train
train_15272,train
train_15273,train
train_15275,train
train_15276,train
train_15277,train
train_15278,train
train_15279,train
train_1528,train
train_15280,train
train_15281,train
train_15282,train
train_15284,train
train_15285,train
train_15286,train
train_15287,train
train_15288,train
train_15289,train
train_1529,train
train_15291,train
train_15292,train
train_15293,train
train_15294,train
train_15295,train
train_15296,train
train_15297,train
train_15298,train
train_15299,train
train_153,train
train_1530,train
train_15300,train
train_15301,train
train_15302,train
train_15303,train
train_15304,train
train_15305,train
train_15306,train
train_15307,train
train_15308,train
train_15309,train
train_1531,train
train_15310,train
train_15311,train
train_15313,train
train_15314,train
train_15315,train
train_15317,train
train_15318,train
train_15319,train
train_15320,train
train_15321,train
train_15322,train
train_15323,train
train_15324,train
train_15325,train
train_15326,train
train_15327,train
train_15328,train
train_15329,train
train_1533,train
train_15330,train
train_15331,train
train_15332,train
train_15333,train
train_15335,train
